Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-12.6,-7.3,0.0,,,,-12.6,-7.3,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,12.1,-6.1,0.0,,,,12.1,-6.1,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,15.1,-20.2,0.0,,,,15.1,-20.2,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,12.7,-3.4,0.0,,,,12.7,-3.4,0.0,4,,,,
0.0,5,explorer,11.283791670955125,47520,100.0,-16.1,7.5,0.0,,,,-16.1,7.5,0.0,5,,,,
0.0,6,explorer,11.283791670955125,47520,100.0,7.0,15.2,0.0,,,,7.0,15.2,0.0,6,,,,
0.0,7,explorer,11.283791670955125,47520,100.0,18.2,2.7,0.0,,,,18.2,2.7,0.0,7,,,,
0.0,8,isocontour,11.283791670955125,47520,100.0,-14.0,19.4,0.0,,,,-14.0,19.4,0.0,8,,,,
0.0,9,isocontour,11.283791670955125,47520,100.0,0.2,-8.5,0.0,,,,0.2,-8.5,0.0,9,,,,
0.0,10,isocontour,11.283791670955125,47520,100.0,-1.4,-20.9,0.0,,,,-1.4,-20.9,0.0,10,,,,
0.0,11,isocontour,11.283791670955125,47520,100.0,-1.2,6.3,0.0,,,,-1.2,6.3,0.0,11,,,,
0.0,12,isocontour,11.283791670955125,47520,100.0,11.5,-17.9,0.0,,,,11.5,-17.9,0.0,12,,,,
0.0,13,isocontour,11.283791670955125,47520,100.0,14.9,-1.7,0.0,,,,14.9,-1.7,0.0,13,,,,
0.0,14,isocontour,11.283791670955125,47520,100.0,-13.0,13.8,0.0,,,,-13.0,13.8,0.0,14,,,,
0.0,15,isocontour,11.283791670955125,47520,100.0,21.9,-18.1,0.0,,,,21.9,-18.1,0.0,15,,,,
0.0,16,isocontour,11.283791670955125,47520,100.0,-8.0,12.1,0.0,,,,-8.0,12.1,0.0,16,,,,
0.0,17,isocontour,11.283791670955125,47520,100.0,-9.1,-4.9,0.0,,,,-9.1,-4.9,0.0,17,,,,
0.0,18,isocontour,11.283791670955125,47520,100.0,-2.7,1.9,0.0,,,,-2.7,1.9,0.0,18,,,,
0.0,19,isocontour,11.283791670955125,47520,100.0,10.2,-0.0,0.0,,,,10.2,-0.0,0.0,19,,,,
0.0,20,isocontour,11.283791670955125,47520,100.0,8.3,12.2,0.0,,,,8.3,12.2,0.0,20,,,,
0.0,21,isocontour,11.283791670955125,47520,100.0,21.7,20.5,0.0,,,,21.7,20.5,0.0,21,,,,
0.0,22,isocontour,11.283791670955125,47520,100.0,11.8,5.5,0.0,,,,11.8,5.5,0.0,22,,,,
0.0,23,isocontour,11.283791670955125,47520,100.0,-3.1,24.1,0.0,,,,-3.1,24.1,0.0,23,,,,
0.0,24,isocontour,11.283791670955125,47520,100.0,-1.3,-24.4,0.0,,,,-1.3,-24.4,0.0,24,,,,
0.0,25,isocontour,11.283791670955125,47520,100.0,-9.1,-4.1,0.0,,,,-9.1,-4.1,0.0,25,,,,
0.0,Target,,,,,-6.13,-17.89,0.0,-2.06,5.12,,,,,,,,,
0.1,1,seeker,11.283791670955125,47519.52,100.0,-12.6,-7.4,0.0,-0.3,-0.7,0.8,-12.6,-7.4,0.0,1,2,0,0,2
0.1,2,seeker,11.283791670955125,47519.94,100.0,12.1,-6.1,0.0,-0.1,-0.3,0.3,12.1,-6.1,0.0,2,4,1,1,2
0.1,3,seeker,11.283791670955125,47519.36,100.0,15.1,-20.2,0.0,-0.2,-0.8,0.8,15.1,-20.2,0.0,3,2,0,0,2
0.1,4,seeker,11.283791670955125,47519.95,100.0,12.7,-3.4,0.0,-0.1,-0.3,0.3,12.7,-3.4,0.0,4,5,1,1,3
0.1,5,explorer,11.283791670955125,47502.93,99.96,-16.0,7.4,0.0,1.8,-1.5,2.3,-16.0,7.4,0.0,5,2,0,0,2
0.1,6,explorer,11.283791670955125,47503.98,99.97,6.9,15.2,0.0,-2.3,0.3,2.3,6.9,15.2,0.0,6,2,0,0,2
0.1,7,explorer,11.283791670955125,47389.96,99.73,18.4,3.1,0.0,1.7,4.3,4.6,18.4,3.1,0.0,7,5,2,0,3
0.1,8,isocontour,11.283791670955125,47519.18,100.0,-14.0,19.4,0.0,0.6,-0.6,0.8,-14.0,19.4,0.0,8,2,0,0,2
0.1,9,isocontour,11.283791670955125,47518.64,100.0,0.3,-8.5,0.0,1.0,-0.0,1.0,0.3,-8.5,0.0,9,3,0,0,3
0.1,10,isocontour,11.283791670955125,47518.87,100.0,-1.3,-20.9,0.0,0.9,0.1,0.9,-1.3,-20.9,0.0,10,1,0,0,1
