Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-6.5,-21.5,,,-1.29,-0.12,5.21,21.38,22.006,0.0,0.44,0.237,0.972,
0.0,2,13.3,23.7,,,-1.29,-0.12,-14.59,-23.82,27.933,0.0,0.559,-0.522,-0.853,
0.0,3,-0.6,16.1,,,-1.29,-0.12,-0.69,-16.22,16.235,0.0,0.325,-0.043,-0.999,
0.0,4,-5.3,4.2,,,-1.29,-0.12,4.01,-4.32,5.894,0.0,0.118,0.68,-0.733,
0.0,5,10.0,-22.7,,,-1.29,-0.12,-11.29,22.58,25.245,0.0,0.505,-0.447,0.894,
0.0,6,1.6,12.8,,,-1.29,-0.12,-2.89,-12.92,13.239,0.0,0.265,-0.218,-0.976,
0.0,7,17.5,7.9,,,-1.29,-0.12,-18.79,-8.02,20.43,0.0,0.409,-0.92,-0.393,
0.0,8,-22.2,-21.5,,,-1.29,-0.12,20.91,21.38,29.905,0.0,0.598,0.699,0.715,
0.0,9,-15.4,1.0,,,-1.29,-0.12,14.11,-1.12,14.154,0.0,0.283,0.997,-0.079,
0.0,10,22.4,-20.3,,,-1.29,-0.12,-23.69,20.18,31.12,0.0,0.622,-0.761,0.648,
0.0,11,-17.5,10.9,,,-1.29,-0.12,16.21,-11.02,19.601,0.0,0.392,0.827,-0.562,
0.0,12,8.0,19.2,,,-1.29,-0.12,-9.29,-19.32,21.438,0.0,0.429,-0.433,-0.901,
0.1,1,-6.6,-21.5,-0.7,-0.5,-1.63,-0.06,4.97,21.44,22.009,0.001,0.44,0.226,0.974,-0.7502325581395349
0.1,2,13.3,23.8,-0.1,0.7,-1.63,-0.06,-14.93,-23.86,28.146,0.001,0.563,-0.53,-0.848,-0.7646393210749645
0.1,3,-0.7,16.1,-1.0,0.0,-1.63,-0.06,-0.93,-16.16,16.187,0.001,0.324,-0.057,-0.998,0.057
0.1,4,-5.3,4.2,0.3,-0.2,-1.63,-0.06,3.67,-4.26,5.623,0.001,0.112,0.653,-0.758,0.9626038781163436
