Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-20.3,-6.4,,,3.03,-4.36,23.33,2.04,23.419,0.0,0.468,0.996,0.087,
0.0,2,-18.6,-1.2,,,3.03,-4.36,21.63,-3.16,21.86,0.0,0.437,0.989,-0.145,
0.0,3,14.2,-19.1,,,3.03,-4.36,-11.17,14.74,18.494,0.0,0.37,-0.604,0.797,
0.0,4,-6.2,3.3,,,3.03,-4.36,9.23,-7.66,11.995,0.0,0.24,0.769,-0.639,
0.0,5,-2.6,-5.3,,,3.03,-4.36,5.63,0.94,5.708,0.0,0.114,0.986,0.165,
0.0,6,16.2,-0.1,,,3.03,-4.36,-13.17,-4.26,13.842,0.0,0.277,-0.951,-0.308,
0.0,7,22.6,-4.2,,,3.03,-4.36,-19.57,-0.16,19.571,0.0,0.391,-1.0,-0.008,
0.0,8,-6.0,3.2,,,3.03,-4.36,9.03,-7.56,11.777,0.0,0.236,0.767,-0.642,
0.0,9,10.0,19.8,,,3.03,-4.36,-6.97,-24.16,25.145,0.0,0.503,-0.277,-0.961,
0.0,10,-7.3,-20.4,,,3.03,-4.36,10.33,16.04,19.079,0.0,0.382,0.541,0.841,
0.0,11,-22.4,15.1,,,3.03,-4.36,25.43,-19.46,32.022,0.0,0.64,0.794,-0.608,
0.0,12,15.0,1.6,,,3.03,-4.36,-11.97,-5.96,13.372,0.0,0.267,-0.895,-0.446,
0.0,13,-6.9,-4.0,,,3.03,-4.36,9.93,-0.36,9.937,0.0,0.199,0.999,-0.036,
0.0,14,19.5,17.9,,,3.03,-4.36,-16.47,-22.26,27.691,0.0,0.554,-0.595,-0.804,
0.0,15,21.8,-2.5,,,3.03,-4.36,-18.77,-1.86,18.862,0.0,0.377,-0.995,-0.099,
0.0,16,18.6,9.3,,,3.03,-4.36,-15.57,-13.66,20.713,0.0,0.414,-0.752,-0.659,
0.0,17,15.1,-18.6,,,3.03,-4.36,-12.07,14.24,18.667,0.0,0.373,-0.647,0.763,
0.0,18,-19.5,20.9,,,3.03,-4.36,22.53,-25.26,33.848,0.0,0.677,0.666,-0.746,
0.1,1,-20.4,-6.5,-0.4,-0.4,3.02,-4.81,23.42,1.69,23.481,0.001,0.47,0.997,0.072,-0.7554770318021202
0.1,2,-18.6,-1.1,0.2,0.3,3.02,-4.81,21.62,-3.71,21.936,0.001,0.439,0.986,-0.169,0.4058171745152355
0.1,3,14.2,-19.1,0.1,-0.4,3.02,-4.81,-11.18,14.29,18.144,0.001,0.363,-0.616,0.788,-0.9145631067961166
0.1,4,-6.4,3.4,-1.9,1.8,3.02,-4.81,9.42,-8.21,12.496,0.001,0.25,0.754,-0.657,-0.9993121895299961
0.1,5,-2.6,-5.3,0.0,-0.6,3.02,-4.81,5.62,0.49,5.641,0.001,0.113,0.996,0.087,-0.087
0.1,6,16.2,-0.1,-0.6,0.6,3.02,-4.81,-13.18,-4.71,13.996,0.001,0.28,-0.942,-0.337,0.42756183745583026
0.1,7,22.7,-4.2,0.7,0.1,3.02,-4.81,-19.68,-0.61,19.689,0.001,0.394,-1.0,-0.031,-0.9944837340876944
0.1,8,-5.9,3.2,1.8,-0.6,3.02,-4.81,8.92,-8.01,11.989,0.001,0.24,0.744,-0.668,0.9172377438060094
0.1,9,10.0,19.7,-0.6,-0.2,3.02,-4.81,-6.98,-24.51,25.485,0.001,0.51,-0.274,-0.962,0.5645569620253165
0.1,10,-7.3,-20.5,0.3,-0.1,3.02,-4.81,10.32,15.69,18.78,0.001,0.376,0.55,0.835,0.2579113924050633
