Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,10.5,-15.4,,,-14.02,14.7,-24.52,30.1,38.823,0.0,0.776,-0.632,0.775,
0.0,2,4.5,20.1,,,-14.02,14.7,-18.52,-5.4,19.291,0.0,0.386,-0.96,-0.28,
0.0,3,17.2,-14.5,,,-14.02,14.7,-31.22,29.2,42.747,0.0,0.855,-0.73,0.683,
0.0,4,-1.5,22.5,,,-14.02,14.7,-12.52,-7.8,14.751,0.0,0.295,-0.849,-0.529,
0.0,5,7.4,11.1,,,-14.02,14.7,-21.42,3.6,21.72,0.0,0.434,-0.986,0.166,
0.0,6,12.1,-1.9,,,-14.02,14.7,-26.12,16.6,30.949,0.0,0.619,-0.844,0.536,
0.0,7,-1.8,-24.5,,,-14.02,14.7,-12.22,39.2,41.061,0.0,0.821,-0.298,0.955,
0.0,8,9.2,-19.6,,,-14.02,14.7,-23.22,34.3,41.421,0.0,0.828,-0.561,0.828,
0.0,9,8.7,-9.6,,,-14.02,14.7,-22.72,24.3,33.267,0.0,0.665,-0.683,0.73,
0.0,10,-22.2,-23.7,,,-14.02,14.7,8.18,38.4,39.262,0.0,0.785,0.208,0.978,
0.0,11,-18.5,16.2,,,-14.02,14.7,4.48,-1.5,4.724,0.0,0.094,0.948,-0.318,
0.0,12,-1.6,-13.1,,,-14.02,14.7,-12.42,27.8,30.448,0.0,0.609,-0.408,0.913,
0.0,13,-12.3,7.5,,,-14.02,14.7,-1.72,7.2,7.403,0.0,0.148,-0.232,0.973,
0.0,14,-21.4,-13.6,,,-14.02,14.7,7.38,28.3,29.246,0.0,0.585,0.252,0.968,
0.1,1,10.5,-15.4,0.7,-0.2,-14.07,15.15,-24.57,30.55,39.204,0.001,0.784,-0.627,0.779,-0.8168956043956044
0.1,2,4.4,20.1,-1.0,-0.1,-14.07,15.15,-18.47,-4.95,19.122,0.001,0.382,-0.966,-0.259,0.9869651741293534
