Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,5.1,-15.3,0.0,,,,5.1,-15.3,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,23.0,-13.6,0.0,,,,23.0,-13.6,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,20.9,-7.9,0.0,,,,20.9,-7.9,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,6.6,-12.9,0.0,,,,6.6,-12.9,0.0,4,,,,
0.0,5,seeker,11.283791670955125,47520,100.0,-20.4,-23.0,0.0,,,,-20.4,-23.0,0.0,5,,,,
0.0,6,seeker,11.283791670955125,47520,100.0,-15.8,22.0,0.0,,,,-15.8,22.0,0.0,6,,,,
0.0,7,seeker,11.283791670955125,47520,100.0,-4.1,-2.7,0.0,,,,-4.1,-2.7,0.0,7,,,,
0.0,8,seeker,11.283791670955125,47520,100.0,12.2,3.8,0.0,,,,12.2,3.8,0.0,8,,,,
0.0,9,seeker,11.283791670955125,47520,100.0,-1.7,2.1,0.0,,,,-1.7,2.1,0.0,9,,,,
0.0,10,seeker,11.283791670955125,47520,100.0,11.2,19.0,0.0,,,,11.2,19.0,0.0,10,,,,
0.0,11,seeker,11.283791670955125,47520,100.0,24.7,-5.8,0.0,,,,24.7,-5.8,0.0,11,,,,
0.0,12,seeker,11.283791670955125,47520,100.0,24.6,1.2,0.0,,,,24.6,1.2,0.0,12,,,,
0.0,13,seeker,11.283791670955125,47520,100.0,-17.5,-22.2,0.0,,,,-17.5,-22.2,0.0,13,,,,
0.0,14,seeker,11.283791670955125,47520,100.0,-22.1,9.7,0.0,,,,-22.1,9.7,0.0,14,,,,
0.0,15,seeker,11.283791670955125,47520,100.0,8.2,19.7,0.0,,,,8.2,19.7,0.0,15,,,,
0.0,16,seeker,11.283791670955125,47520,100.0,-10.7,-5.7,0.0,,,,-10.7,-5.7,0.0,16,,,,
0.0,17,seeker,11.283791670955125,47520,100.0,5.4,-21.6,0.0,,,,5.4,-21.6,0.0,17,,,,
0.0,18,seeker,11.283791670955125,47520,100.0,-12.1,12.9,0.0,,,,-12.1,12.9,0.0,18,,,,
0.0,19,seeker,11.283791670955125,47520,100.0,2.4,15.4,0.0,,,,2.4,15.4,0.0,19,,,,
0.0,20,seeker,11.283791670955125,47520,100.0,2.4,14.2,0.0,,,,2.4,14.2,0.0,20,,,,
0.0,21,explorer,11.283791670955125,47520,100.0,11.5,8.2,0.0,,,,11.5,8.2,0.0,21,,,,
0.0,22,explorer,11.283791670955125,47520,100.0,-19.7,17.4,0.0,,,,-19.7,17.4,0.0,22,,,,
0.0,23,isocontour,11.283791670955125,47520,100.0,-15.6,-8.0,0.0,,,,-15.6,-8.0,0.0,23,,,,
0.0,24,isocontour,11.283791670955125,47520,100.0,-24.3,-5.5,0.0,,,,-24.3,-5.5,0.0,24,,,,
0.0,25,isocontour,11.283791670955125,47520,100.0,15.3,17.6,0.0,,,,15.3,17.6,0.0,25,,,,
0.0,Target,,,,,5.77,-10.7,0.0,-6.19,0.69,,,,,,,,,
0.1,1,seeker,11.283791670955125,47519.61,100.0,5.0,-15.2,0.0,-0.5,0.4,0.6,5.0,-15.2,0.0,1,2,2,0,0
0.1,2,seeker,11.283791670955125,47518.68,100.0,23.0,-13.7,0.0,0.0,-1.0,1.0,23.0,-13.7,0.0,2,2,2,0,0
0.1,3,seeker,11.283791670955125,47519.43,100.0,20.9,-7.9,0.0,-0.7,-0.0,0.7,20.9,-7.9,0.0,3,3,3,0,0
0.1,4,seeker,11.283791670955125,47518.79,100.0,6.6,-12.8,0.0,0.4,0.9,1.0,6.6,-12.8,0.0,4,2,2,0,0
0.1,5,seeker,11.283791670955125,47518.9,100.0,-20.4,-23.1,0.0,-0.8,-0.5,0.9,-20.4,-23.1,0.0,5,1,1,0,0
0.1,6,seeker,11.283791670955125,47519.32,100.0,-15.8,22.0,0.0,0.3,0.7,0.8,-15.8,22.0,0.0,6,2,1,1,0
0.1,7,seeker,11.283791670955125,47519.66,100.0,-4.0,-2.8,0.0,0.4,-0.5,0.6,-4.0,-2.8,0.0,7,2,2,0,0
0.1,8,seeker,11.283791670955125,47518.87,100.0,12.2,3.7,0.0,-0.1,-1.0,1.0,12.2,3.7,0.0,8,1,0,1,0
0.1,9,seeker,11.283791670955125,47519.66,100.0,-1.7,2.1,0.0,0.5,0.4,0.6,-1.7,2.1,0.0,9,1,1,0,0
0.1,10,seeker,11.283791670955125,47519.82,100.0,11.2,19.0,0.0,0.1,0.5,0.5,11.2,19.0,0.0,10,5,3,1,1
0.1,11,seeker,11.283791670955125,47519.8,100.0,24.8,-5.8,0.0,0.5,-0.0,0.5,24.8,-5.8,0.0,11,3,3,0,0
0.1,12,seeker,11.283791670955125,47519.92,100.0,24.6,1.3,0.0,0.2,0.3,0.4,24.6,1.3,0.0,12,2,2,0,0
0.1,13,seeker,11.283791670955125,47519.9,100.0,-17.4,-22.2,0.0,0.3,0.3,0.4,-17.4,-22.2,0.0,13,1,1,0,0
0.1,14,seeker,11.283791670955125,47519.93,100.0,-22.1,9.7,0.0,-0.3,-0.1,0.3,-22.1,9.7,0.0,14,2,1,1,0
0.1,15,seeker,11.283791670955125,47519.84,100.0,8.2,19.7,0.0,0.3,0.4,0.5,8.2,19.7,0.0,15,4,3,0,1
0.1,16,seeker,11.283791670955125,47518.68,100.0,-10.8,-5.8,0.0,-0.9,-0.4,1.0,-10.8,-5.8,0.0,16,2,1,0,1
0.1,17,seeker,11.283791670955125,47519.41,100.0,5.5,-21.7,0.0,0.3,-0.7,0.8,5.5,-21.7,0.0,17,2,2,0,0
0.1,18,seeker,11.283791670955125,47518.87,100.0,-12.1,12.9,0.0,0.9,-0.2,0.9,-12.1,12.9,0.0,18,3,2,1,0
0.1,19,seeker,11.283791670955125,47519.93,100.0,2.4,15.4,0.0,-0.3,-0.2,0.4,2.4,15.4,0.0,19,3,3,0,0
0.1,20,seeker,11.283791670955125,47519.94,100.0,2.4,14.2,0.0,-0.3,-0.1,0.3,2.4,14.2,0.0,20,4,3,1,0
0.1,21,explorer,11.283791670955125,47519.52,100.0,11.5,8.2,0.0,0.7,0.1,0.7,11.5,8.2,0.0,21,4,3,0,1
0.1,22,explorer,11.283791670955125,47502.93,99.96,-19.8,17.3,0.0,-1.3,-1.9,2.3,-19.8,17.3,0.0,22,3,3,0,0
0.1,23,isocontour,11.283791670955125,47518.64,100.0,-15.7,-8.1,0.0,-0.1,-1.0,1.0,-15.7,-8.1,0.0,23,2,1,0,1
0.1,24,isocontour,11.283791670955125,47518.79,100.0,-24.3,-5.4,0.0,-0.0,1.0,1.0,-24.3,-5.4,0.0,24,1,0,0,1
0.1,25,isocontour,11.283791670955125,47518.64,100.0,15.4,17.7,0.0,0.4,0.9,1.0,15.4,17.7,0.0,25,3,2,1,0
0.1,Target,,,,,5.51,-11.18,0.03,-3.03,-5.61,,,,,,,,,
0.2,1,seeker,11.283791670955125,47519.45,100.0,5.0,-15.2,0.0,0.0,0.5,0.5,5.0,-15.2,0.0,1,2,2,0,0
0.2,2,seeker,11.283791670955125,47517.65,100.0,23.0,-13.8,0.0,-0.2,-0.9,0.9,23.0,-13.8,0.0,2,2,2,0,0
0.2,3,seeker,11.283791670955125,47518.8,100.0,20.8,-8.0,0.0,-0.4,-0.6,0.7,20.8,-8.0,0.0,3,3,3,0,0
0.2,4,seeker,11.283791670955125,47517.47,99.99,6.6,-12.7,0.027,0.3,1.0,1.0,6.6,-12.7,0.0,4,2,2,0,0
0.2,5,seeker,11.283791670955125,47518.75,100.0,-20.5,-23.1,0.0,-0.5,0.1,0.5,-20.5,-23.1,0.0,5,1,1,0,0
0.2,6,seeker,11.283791670955125,47519.24,100.0,-15.7,22.1,0.0,0.1,0.4,0.4,-15.7,22.1,0.0,6,2,1,1,0
