Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-2.86,-5.15,8.81,-15.97,-11.67,10.82,15.914,0.0,0.682,330.0,1.0
0.1,-2.81,-5.16,8.23,-16.09,-11.04,10.93,15.535,0.001,0.689,329.70812,0.999
0.2,-2.8,-5.2,7.71,-15.99,-10.51,10.79,15.063,0.001,0.699,329.39711,0.998
0.3,-2.78,-5.21,7.68,-16.41,-10.46,11.2,15.325,0.002,0.694,329.19798,0.998
0.4,-2.8,-5.22,7.39,-16.87,-10.19,11.65,15.478,0.003,0.69,328.98928,0.997
0.5,-3.31,-5.13,6.87,-17.17,-10.18,12.04,15.767,0.003,0.685,328.83214,0.996
0.6,-3.52,-5.91,6.87,-16.98,-10.39,11.07,15.182,0.004,0.696,328.49701,0.995
0.7,-3.11,-6.51,6.66,-17.43,-9.77,10.92,14.653,0.005,0.707,328.29879,0.995
0.8,-1.84,-8.08,6.19,-17.25,-8.03,9.17,12.189,0.005,0.756,328.0628,0.994
0.9,2.71,-12.0,5.76,-17.02,-3.05,5.02,5.874,0.006,0.883,327.89871,0.994
1.0,-2.86,-5.19,5.74,-17.4,-8.6,12.21,14.935,0.007,0.701,327.62155,0.993
1.1,-1.73,-7.03,5.7,-17.79,-7.43,10.76,13.076,0.007,0.738,327.40352,0.992
1.2,0.1,-10.66,5.18,-17.64,-5.08,6.98,8.633,0.008,0.827,327.20896,0.992
1.3,2.05,-11.38,4.73,-18.0,-2.68,6.62,7.142,0.009,0.857,327.03454,0.991
1.4,4.49,-12.53,4.31,-17.75,0.18,5.22,5.223,0.009,0.896,326.81697,0.99
1.5,-3.24,-5.24,3.95,-17.47,-7.19,12.23,14.187,0.01,0.716,326.56707,0.99
1.6,-1.02,-8.3,3.75,-17.88,-4.77,9.58,10.702,0.011,0.786,326.34651,0.989
1.7,0.81,-9.58,3.19,-18.12,-2.38,8.54,8.865,0.011,0.823,326.10054,0.988
1.8,3.37,-13.24,3.32,-18.19,0.05,4.95,4.95,0.012,0.901,325.82766,0.987
1.9,6.45,-16.82,3.29,-17.94,3.16,1.12,3.353,0.013,0.933,325.68466,0.987
2.0,-3.04,-5.35,2.86,-18.29,-5.9,12.94,14.222,0.013,0.716,325.42181,0.986
2.1,-0.94,-8.18,2.51,-18.68,-3.45,10.5,11.052,0.014,0.779,325.19686,0.985
2.2,3.0,-10.69,2.51,-18.98,0.49,8.29,8.304,0.015,0.834,325.00983,0.985
2.3,5.57,-14.79,2.26,-19.38,3.31,4.59,5.659,0.015,0.887,324.82161,0.984
2.4,6.87,-17.34,2.37,-19.48,4.5,2.14,4.983,0.016,0.9,324.64158,0.984
