Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-13.1,8.4,0.0,,,,-13.1,8.4,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,18.7,-6.1,0.0,,,,18.7,-6.1,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,17.1,17.9,0.0,,,,17.1,17.9,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,15.8,11.6,0.0,,,,15.8,11.6,0.0,4,,,,
0.0,5,seeker,11.283791670955125,47520,100.0,19.8,20.0,0.0,,,,19.8,20.0,0.0,5,,,,
0.0,6,seeker,11.283791670955125,47520,100.0,-7.9,2.4,0.0,,,,-7.9,2.4,0.0,6,,,,
0.0,7,seeker,11.283791670955125,47520,100.0,-2.1,22.6,0.0,,,,-2.1,22.6,0.0,7,,,,
0.0,8,seeker,11.283791670955125,47520,100.0,24.4,-2.6,0.0,,,,24.4,-2.6,0.0,8,,,,
0.0,9,seeker,11.283791670955125,47520,100.0,18.1,22.8,0.0,,,,18.1,22.8,0.0,9,,,,
0.0,10,seeker,11.283791670955125,47520,100.0,24.1,9.9,0.0,,,,24.1,9.9,0.0,10,,,,
0.0,11,seeker,11.283791670955125,47520,100.0,8.2,-23.4,0.0,,,,8.2,-23.4,0.0,11,,,,
0.0,12,seeker,11.283791670955125,47520,100.0,5.7,9.7,0.0,,,,5.7,9.7,0.0,12,,,,
0.0,13,seeker,11.283791670955125,47520,100.0,-22.9,-20.6,0.0,,,,-22.9,-20.6,0.0,13,,,,
0.0,14,seeker,11.283791670955125,47520,100.0,2.5,18.2,0.0,,,,2.5,18.2,0.0,14,,,,
0.0,15,seeker,11.283791670955125,47520,100.0,-20.8,1.5,0.0,,,,-20.8,1.5,0.0,15,,,,
0.0,16,seeker,11.283791670955125,47520,100.0,7.1,8.0,0.0,,,,7.1,8.0,0.0,16,,,,
0.0,17,seeker,11.283791670955125,47520,100.0,-8.4,-6.6,0.0,,,,-8.4,-6.6,0.0,17,,,,
0.0,18,seeker,11.283791670955125,47520,100.0,-17.3,-16.3,0.0,,,,-17.3,-16.3,0.0,18,,,,
