Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,6.0,-12.8,,,-2.07,13.34,-8.07,26.14,27.357,0.0,0.547,-0.295,0.956,
0.0,2,3.4,-13.2,,,-2.07,13.34,-5.47,26.54,27.098,0.0,0.542,-0.202,0.979,
0.0,3,7.8,12.5,,,-2.07,13.34,-9.87,0.84,9.906,0.0,0.198,-0.996,0.085,
0.0,4,20.4,-10.2,,,-2.07,13.34,-22.47,23.54,32.543,0.0,0.651,-0.69,0.723,
0.0,5,13.7,14.9,,,-2.07,13.34,-15.77,-1.56,15.847,0.0,0.317,-0.995,-0.098,
0.0,6,-3.7,14.5,,,-2.07,13.34,1.63,-1.16,2.001,0.0,0.04,0.815,-0.58,
0.0,7,23.5,-18.0,,,-2.07,13.34,-25.57,31.34,40.448,0.0,0.809,-0.632,0.775,
0.1,1,5.9,-12.8,-0.9,-0.5,-1.47,13.38,-7.37,26.18,27.198,0.001,0.544,-0.271,0.963,-0.2306796116504854
0.1,2,3.3,-13.2,-0.4,0.0,-1.47,13.38,-4.77,26.58,27.005,0.001,0.54,-0.177,0.984,0.177
0.1,3,7.8,12.4,0.2,-0.3,-1.47,13.38,-9.27,0.98,9.322,0.001,0.186,-0.994,0.105,-0.6379501385041552
0.1,4,20.4,-10.2,0.5,0.0,-1.47,13.38,-21.87,23.58,32.161,0.001,0.643,-0.68,0.733,-0.68
0.1,5,13.8,14.9,0.6,-0.2,-1.47,13.38,-15.27,-1.52,15.345,0.001,0.307,-0.995,-0.099,-0.9132911392405062
0.1,6,-3.7,14.5,-0.2,0.3,-1.47,13.38,2.23,-1.12,2.495,0.001,0.05,0.894,-0.449,-0.868421052631579
0.1,7,23.6,-18.0,0.2,-0.6,-1.47,13.38,-25.07,31.38,40.165,0.001,0.803,-0.624,0.781,-0.9389240506329114
0.2,1,5.8,-12.8,-0.8,-0.5,-0.89,13.55,-6.69,26.35,27.186,0.001,0.544,-0.246,0.969,-0.3050901378579003
0.2,2,3.3,-13.3,-0.4,-0.5,-0.89,13.55,-4.19,26.85,27.175,0.001,0.544,-0.154,0.988,-0.675625
0.2,3,7.6,12.5,-2.8,0.7,-0.89,13.55,-8.49,1.05,8.555,0.001,0.171,-0.992,0.123,0.9922730422730421
0.2,4,20.4,-10.2,0.4,0.1,-0.89,13.55,-21.29,23.75,31.896,0.001,0.638,-0.667,0.745,-0.4667475728155341
0.2,5,13.6,14.8,-2.6,-0.4,-0.89,13.55,-14.49,-1.25,14.544,0.001,0.291,-0.996,-0.086,0.9973394146712278
0.2,6,-3.7,14.5,-0.7,0.1,-0.89,13.55,2.81,-0.95,2.966,0.001,0.059,0.947,-0.32,-0.9828854314002828
0.2,7,23.6,-18.1,0.7,-0.3,-0.89,13.55,-24.49,31.65,40.019,0.001,0.8,-0.612,0.791,-0.8736220472440944
0.3,1,5.7,-12.7,-0.9,1.4,-0.56,13.92,-6.26,26.62,27.346,0.002,0.547,-0.229,0.973,0.9424879807692307
0.3,2,3.2,-13.2,-0.8,1.5,-0.56,13.92,-3.76,27.12,27.379,0.002,0.548,-0.137,0.991,0.9388823529411764
0.3,3,7.3,12.5,-2.9,0.4,-0.56,13.92,-7.86,1.42,7.987,0.002,0.16,-0.984,0.178,0.9992483771779979
0.3,4,20.5,-10.2,0.9,0.3,-0.56,13.92,-21.06,24.12,32.02,0.002,0.64,-0.658,0.753,-0.3859852476290833
0.3,5,13.3,14.8,-2.4,-0.3,-0.56,13.92,-13.86,-0.88,13.888,0.002,0.278,-0.998,-0.063,0.9979743695742042
0.3,6,-3.8,14.5,-0.2,0.3,-0.56,13.92,3.24,-0.58,3.292,0.002,0.066,0.984,-0.176,-0.6914127423822715
0.3,7,23.7,-18.1,0.8,-0.6,-0.56,13.92,-24.26,32.02,40.172,0.002,0.803,-0.604,0.797,-0.9614
0.4,1,5.6,-12.6,-0.9,1.6,-0.63,14.11,-6.23,26.71,27.427,0.003,0.549,-0.227,0.974,0.9600762527233114
0.4,2,3.1,-13.0,-0.8,1.6,-0.63,14.11,-3.73,27.11,27.365,0.003,0.547,-0.136,0.991,0.9471212968138626
0.4,3,7.1,12.6,-2.3,0.3,-0.63,14.11,-7.73,1.51,7.876,0.003,0.158,-0.981,0.192,0.9978007761966364
0.4,4,20.5,-10.0,-0.5,1.8,-0.63,14.11,-21.13,24.11,32.059,0.003,0.641,-0.659,0.752,0.901017130620985
0.4,5,13.1,14.8,-2.7,-0.4,-0.63,14.11,-13.73,-0.69,13.747,0.003,0.275,-0.999,-0.05,0.9957127152803226
0.4,6,-3.8,14.6,-0.2,0.4,-0.63,14.11,3.17,-0.49,3.208,0.003,0.064,0.988,-0.153,-0.5789709172259508
