Time,ID,Ne,Area Coverage
18.4,10,2.0,104.72
18.4,11,3.0,78.54
18.4,12,4.0,62.832
18.4,13,4.0,62.832
18.4,14,2.0,104.72
18.4,15,3.0,78.54
18.4,16,1.0,157.08
18.4,17,1.0,157.08
18.4,18,3.0,78.54
18.4,19,1.0,157.08
18.4,20,1.0,157.08
18.4,21,2.0,104.72
18.4,22,2.0,104.72
18.4,23,2.0,104.72
18.4,24,2.0,104.72
18.5,5,0.0,314.159
18.5,6,3.0,78.54
18.5,7,3.0,78.54
18.5,8,3.0,78.54
18.5,9,3.0,78.54
18.5,10,2.0,104.72
18.5,11,3.0,78.54
18.5,12,4.0,62.832
18.5,13,3.0,78.54
18.5,14,2.0,104.72
18.5,15,3.0,78.54
18.5,16,1.0,157.08
18.5,17,1.0,157.08
18.5,18,3.0,78.54
18.5,19,1.0,157.08
18.5,20,1.0,157.08
18.5,21,2.0,104.72
18.5,22,2.0,104.72
18.5,23,2.0,104.72
18.5,24,2.0,104.72
18.6,5,0.0,314.159
18.6,6,3.0,78.54
18.6,7,3.0,78.54
18.6,8,3.0,78.54
18.6,9,3.0,78.54
18.6,10,2.0,104.72
18.6,11,3.0,78.54
18.6,12,4.0,62.832
18.6,13,3.0,78.54
18.6,14,2.0,104.72
18.6,15,3.0,78.54
18.6,16,1.0,157.08
18.6,17,1.0,157.08
18.6,18,3.0,78.54
18.6,19,1.0,157.08
18.6,20,1.0,157.08
18.6,21,2.0,104.72
18.6,22,2.0,104.72
18.6,23,2.0,104.72
18.6,24,2.0,104.72
18.7,5,0.0,314.159
18.7,6,3.0,78.54
18.7,7,3.0,78.54
18.7,8,3.0,78.54
18.7,9,3.0,78.54
18.7,10,2.0,104.72
18.7,11,3.0,78.54
18.7,12,4.0,62.832
18.7,13,3.0,78.54
18.7,14,2.0,104.72
18.7,15,3.0,78.54
18.7,16,1.0,157.08
18.7,17,1.0,157.08
18.7,18,3.0,78.54
18.7,19,1.0,157.08
18.7,20,1.0,157.08
18.7,21,2.0,104.72
18.7,22,2.0,104.72
18.7,23,2.0,104.72
18.7,24,2.0,104.72
18.8,5,0.0,314.159
18.8,6,3.0,78.54
18.8,7,3.0,78.54
18.8,8,3.0,78.54
18.8,9,3.0,78.54
18.8,10,2.0,104.72
18.8,11,3.0,78.54
18.8,12,4.0,62.832
18.8,13,3.0,78.54
18.8,14,2.0,104.72
18.8,15,3.0,78.54
18.8,16,1.0,157.08
18.8,17,1.0,157.08
18.8,18,3.0,78.54
18.8,19,1.0,157.08
18.8,20,1.0,157.08
18.8,21,2.0,104.72
18.8,22,2.0,104.72
18.8,23,2.0,104.72
18.8,24,2.0,104.72
18.9,5,0.0,314.159
18.9,6,3.0,78.54
18.9,7,3.0,78.54
18.9,8,3.0,78.54
18.9,9,3.0,78.54
18.9,10,2.0,104.72
18.9,11,3.0,78.54
18.9,12,4.0,62.832
18.9,13,3.0,78.54
18.9,14,2.0,104.72
18.9,15,3.0,78.54
18.9,16,1.0,157.08
18.9,17,1.0,157.08
18.9,18,3.0,78.54
18.9,19,1.0,157.08
18.9,20,1.0,157.08
18.9,21,2.0,104.72
18.9,22,2.0,104.72
18.9,23,2.0,104.72
18.9,24,2.0,104.72
19.0,5,0.0,314.159
19.0,6,3.0,78.54
19.0,7,3.0,78.54
19.0,8,3.0,78.54
19.0,9,3.0,78.54
19.0,10,2.0,104.72
19.0,11,3.0,78.54
19.0,12,4.0,62.832
19.0,13,3.0,78.54
19.0,14,2.0,104.72
19.0,15,3.0,78.54
19.0,16,1.0,157.08
19.0,17,1.0,157.08
19.0,18,3.0,78.54
19.0,19,1.0,157.08
19.0,20,1.0,157.08
19.0,21,2.0,104.72
19.0,22,2.0,104.72
19.0,23,2.0,104.72
19.0,24,2.0,104.72
19.1,5,0.0,314.159
19.1,6,3.0,78.54
19.1,7,3.0,78.54
19.1,8,3.0,78.54
19.1,9,3.0,78.54
19.1,10,2.0,104.72
19.1,11,3.0,78.54
19.1,12,4.0,62.832
19.1,13,3.0,78.54
19.1,14,2.0,104.72
19.1,15,3.0,78.54
19.1,16,1.0,157.08
19.1,17,1.0,157.08
19.1,18,3.0,78.54
19.1,19,1.0,157.08
19.1,20,1.0,157.08
19.1,21,2.0,104.72
19.1,22,2.0,104.72
19.1,23,2.0,104.72
19.1,24,2.0,104.72
19.2,5,0.0,314.159
19.2,6,3.0,78.54
19.2,7,3.0,78.54
19.2,8,3.0,78.54
19.2,9,3.0,78.54
19.2,10,2.0,104.72
19.2,11,3.0,78.54
19.2,12,4.0,62.832
19.2,13,3.0,78.54
19.2,14,2.0,104.72
19.2,15,3.0,78.54
19.2,16,1.0,157.08
19.2,17,1.0,157.08
19.2,18,3.0,78.54
19.2,19,1.0,157.08
19.2,20,1.0,157.08
19.2,21,2.0,104.72
19.2,22,2.0,104.72
19.2,23,2.0,104.72
19.2,24,2.0,104.72
19.3,5,0.0,314.159
19.3,6,3.0,78.54
19.3,7,3.0,78.54
19.3,8,3.0,78.54
19.3,9,3.0,78.54
19.3,10,2.0,104.72
19.3,11,3.0,78.54
19.3,12,4.0,62.832
19.3,13,3.0,78.54
19.3,14,2.0,104.72
19.3,15,3.0,78.54
19.3,16,1.0,157.08
19.3,17,1.0,157.08
19.3,18,3.0,78.54
19.3,19,1.0,157.08
19.3,20,1.0,157.08
19.3,21,2.0,104.72
19.3,22,2.0,104.72
19.3,23,2.0,104.72
19.3,24,2.0,104.72
19.4,5,0.0,314.159
19.4,6,3.0,78.54
19.4,7,3.0,78.54
19.4,8,4.0,62.832
19.4,9,3.0,78.54
19.4,10,2.0,104.72
19.4,11,3.0,78.54
19.4,12,5.0,52.36
19.4,13,3.0,78.54
19.4,14,2.0,104.72
19.4,15,3.0,78.54
19.4,16,1.0,157.08
19.4,17,1.0,157.08
19.4,18,3.0,78.54
19.4,19,1.0,157.08
19.4,20,1.0,157.08
19.4,21,2.0,104.72
19.4,22,2.0,104.72
19.4,23,2.0,104.72
19.4,24,2.0,104.72
19.5,5,0.0,314.159
19.5,6,3.0,78.54
19.5,7,3.0,78.54
19.5,8,4.0,62.832
19.5,9,3.0,78.54
19.5,10,2.0,104.72
19.5,11,3.0,78.54
19.5,12,5.0,52.36
19.5,13,3.0,78.54
19.5,14,2.0,104.72
19.5,15,3.0,78.54
19.5,16,1.0,157.08
19.5,17,0.0,314.159
19.5,18,3.0,78.54
19.5,19,1.0,157.08
19.5,20,1.0,157.08
19.5,21,1.0,157.08
19.5,22,2.0,104.72
19.5,23,2.0,104.72
19.5,24,2.0,104.72
19.6,5,0.0,314.159
19.6,6,3.0,78.54
19.6,7,3.0,78.54
19.6,8,4.0,62.832
19.6,9,3.0,78.54
19.6,10,2.0,104.72
19.6,11,3.0,78.54
19.6,12,5.0,52.36
19.6,13,3.0,78.54
19.6,14,2.0,104.72
19.6,15,3.0,78.54
19.6,16,1.0,157.08
19.6,17,0.0,314.159
19.6,18,3.0,78.54
19.6,19,1.0,157.08
19.6,20,1.0,157.08
19.6,21,1.0,157.08
19.6,22,2.0,104.72
19.6,23,2.0,104.72
19.6,24,2.0,104.72
19.7,5,0.0,314.159
19.7,6,3.0,78.54
19.7,7,3.0,78.54
19.7,8,4.0,62.832
19.7,9,3.0,78.54
19.7,10,2.0,104.72
19.7,11,3.0,78.54
19.7,12,5.0,52.36
19.7,13,3.0,78.54
19.7,14,2.0,104.72
19.7,15,3.0,78.54
19.7,16,1.0,157.08
19.7,17,0.0,314.159
19.7,18,3.0,78.54
19.7,19,1.0,157.08
19.7,20,1.0,157.08
19.7,21,1.0,157.08
19.7,22,2.0,104.72
19.7,23,2.0,104.72
19.7,24,2.0,104.72
19.8,5,0.0,314.159
19.8,6,3.0,78.54
19.8,7,3.0,78.54
19.8,8,4.0,62.832
19.8,9,3.0,78.54
19.8,10,2.0,104.72
19.8,11,3.0,78.54
19.8,12,5.0,52.36
19.8,13,3.0,78.54
19.8,14,2.0,104.72
19.8,15,3.0,78.54
19.8,16,1.0,157.08
19.8,17,0.0,314.159
19.8,18,3.0,78.54
19.8,19,1.0,157.08
19.8,20,1.0,157.08
19.8,21,1.0,157.08
19.8,22,2.0,104.72
19.8,23,2.0,104.72
19.8,24,3.0,78.54
19.9,5,0.0,314.159
19.9,6,3.0,78.54
19.9,7,3.0,78.54
19.9,8,4.0,62.832
19.9,9,3.0,78.54
19.9,10,2.0,104.72
19.9,11,3.0,78.54
19.9,12,5.0,52.36
19.9,13,3.0,78.54
19.9,14,2.0,104.72
19.9,15,3.0,78.54
19.9,16,1.0,157.08
19.9,17,0.0,314.159
19.9,18,3.0,78.54
19.9,19,1.0,157.08
19.9,20,1.0,157.08
19.9,21,2.0,104.72
19.9,22,2.0,104.72
19.9,23,2.0,104.72
19.9,24,3.0,78.54
20.0,5,0.0,314.159
20.0,6,3.0,78.54
20.0,7,3.0,78.54
20.0,8,4.0,62.832
20.0,9,3.0,78.54
20.0,10,2.0,104.72
20.0,11,3.0,78.54
20.0,12,5.0,52.36
20.0,13,3.0,78.54
20.0,14,2.0,104.72
20.0,15,3.0,78.54
20.0,16,1.0,157.08
20.0,17,0.0,314.159
20.0,18,3.0,78.54
20.0,19,1.0,157.08
20.0,20,1.0,157.08
20.0,21,2.0,104.72
20.0,22,2.0,104.72
20.0,23,2.0,104.72
20.0,24,3.0,78.54
20.1,5,0.0,314.159
20.1,6,3.0,78.54
20.1,7,3.0,78.54
20.1,8,4.0,62.832
20.1,9,3.0,78.54
20.1,10,2.0,104.72
20.1,11,3.0,78.54
20.1,12,5.0,52.36
20.1,13,3.0,78.54
20.1,14,2.0,104.72
20.1,15,3.0,78.54
20.1,16,1.0,157.08
20.1,17,0.0,314.159
20.1,18,3.0,78.54
20.1,19,1.0,157.08
20.1,20,1.0,157.08
20.1,21,2.0,104.72
20.1,22,2.0,104.72
20.1,23,2.0,104.72
20.1,24,3.0,78.54
20.2,5,0.0,314.159
20.2,6,3.0,78.54
20.2,7,3.0,78.54
20.2,8,4.0,62.832
20.2,9,3.0,78.54
20.2,10,2.0,104.72
20.2,11,3.0,78.54
20.2,12,5.0,52.36
20.2,13,3.0,78.54
20.2,14,2.0,104.72
20.2,15,3.0,78.54
20.2,16,1.0,157.08
20.2,17,0.0,314.159
20.2,18,3.0,78.54
20.2,19,1.0,157.08
20.2,20,1.0,157.08
20.2,21,2.0,104.72
20.2,22,2.0,104.72
20.2,23,2.0,104.72
20.2,24,3.0,78.54
20.3,5,0.0,314.159
20.3,6,3.0,78.54
20.3,7,3.0,78.54
20.3,8,4.0,62.832
20.3,9,3.0,78.54
20.3,10,2.0,104.72
20.3,11,3.0,78.54
20.3,12,5.0,52.36
20.3,13,3.0,78.54
20.3,14,2.0,104.72
20.3,15,3.0,78.54
20.3,16,1.0,157.08
20.3,17,0.0,314.159
20.3,18,3.0,78.54
20.3,19,1.0,157.08
20.3,20,1.0,157.08
20.3,21,2.0,104.72
20.3,22,2.0,104.72
20.3,23,2.0,104.72
20.3,24,3.0,78.54
20.4,5,0.0,314.159
20.4,6,3.0,78.54
20.4,7,3.0,78.54
20.4,8,4.0,62.832
20.4,9,3.0,78.54
20.4,10,2.0,104.72
20.4,11,3.0,78.54
20.4,12,5.0,52.36
20.4,13,3.0,78.54
20.4,14,2.0,104.72
20.4,15,3.0,78.54
20.4,16,1.0,157.08
20.4,17,0.0,314.159
20.4,18,3.0,78.54
20.4,19,1.0,157.08
20.4,20,1.0,157.08
20.4,21,2.0,104.72
20.4,22,2.0,104.72
20.4,23,2.0,104.72
20.4,24,3.0,78.54
20.5,5,0.0,314.159
20.5,6,3.0,78.54
20.5,7,3.0,78.54
20.5,8,4.0,62.832
20.5,9,3.0,78.54
20.5,10,2.0,104.72
20.5,11,3.0,78.54
20.5,12,5.0,52.36
20.5,13,3.0,78.54
20.5,14,2.0,104.72
20.5,15,3.0,78.54
20.5,16,1.0,157.08
20.5,17,0.0,314.159
20.5,18,3.0,78.54
20.5,19,1.0,157.08
20.5,20,1.0,157.08
20.5,21,2.0,104.72
20.5,22,2.0,104.72
20.5,23,1.0,157.08
20.5,24,3.0,78.54
20.6,5,0.0,314.159
20.6,6,2.0,104.72
20.6,7,3.0,78.54
20.6,8,4.0,62.832
20.6,9,3.0,78.54
20.6,10,2.0,104.72
20.6,11,3.0,78.54
20.6,12,5.0,52.36
20.6,13,3.0,78.54
20.6,14,2.0,104.72
20.6,15,3.0,78.54
20.6,16,1.0,157.08
20.6,17,0.0,314.159
20.6,18,3.0,78.54
20.6,19,1.0,157.08
20.6,20,1.0,157.08
20.6,21,2.0,104.72
20.6,22,2.0,104.72
20.6,23,1.0,157.08
20.6,24,3.0,78.54
20.7,5,0.0,314.159
20.7,6,2.0,104.72
20.7,7,3.0,78.54
20.7,8,4.0,62.832
20.7,9,3.0,78.54
20.7,10,2.0,104.72
20.7,11,3.0,78.54
20.7,12,5.0,52.36
20.7,13,3.0,78.54
20.7,14,2.0,104.72
20.7,15,3.0,78.54
20.7,16,1.0,157.08
20.7,17,0.0,314.159
20.7,18,3.0,78.54
20.7,19,1.0,157.08
20.7,20,1.0,157.08
20.7,21,2.0,104.72
20.7,22,2.0,104.72
20.7,23,1.0,157.08
20.7,24,3.0,78.54
20.8,5,0.0,314.159
20.8,6,2.0,104.72
20.8,7,3.0,78.54
20.8,8,4.0,62.832
20.8,9,3.0,78.54
20.8,10,2.0,104.72
20.8,11,3.0,78.54
20.8,12,5.0,52.36
20.8,13,3.0,78.54
20.8,14,2.0,104.72
20.8,15,3.0,78.54
20.8,16,1.0,157.08
20.8,17,0.0,314.159
20.8,18,3.0,78.54
20.8,19,1.0,157.08
20.8,20,1.0,157.08
20.8,21,2.0,104.72
20.8,22,2.0,104.72
20.8,23,1.0,157.08
20.8,24,3.0,78.54
20.9,5,0.0,314.159
20.9,6,2.0,104.72
20.9,7,3.0,78.54
20.9,8,4.0,62.832
20.9,9,3.0,78.54
20.9,10,2.0,104.72
20.9,11,3.0,78.54
20.9,12,5.0,52.36
20.9,13,3.0,78.54
20.9,14,2.0,104.72
20.9,15,3.0,78.54
20.9,16,1.0,157.08
20.9,17,0.0,314.159
20.9,18,3.0,78.54
20.9,19,1.0,157.08
20.9,20,1.0,157.08
20.9,21,2.0,104.72
20.9,22,2.0,104.72
20.9,23,1.0,157.08
20.9,24,3.0,78.54
21.0,5,0.0,314.159
21.0,6,2.0,104.72
21.0,7,3.0,78.54
21.0,8,4.0,62.832
21.0,9,3.0,78.54
21.0,10,2.0,104.72
21.0,11,3.0,78.54
21.0,12,5.0,52.36
21.0,13,3.0,78.54
21.0,14,2.0,104.72
21.0,15,3.0,78.54
21.0,16,1.0,157.08
21.0,17,0.0,314.159
21.0,18,3.0,78.54
21.0,19,1.0,157.08
21.0,20,1.0,157.08
21.0,21,2.0,104.72
21.0,22,2.0,104.72
21.0,23,1.0,157.08
21.0,24,3.0,78.54
21.1,5,0.0,314.159
21.1,6,2.0,104.72
21.1,7,3.0,78.54
21.1,8,3.0,78.54
21.1,9,3.0,78.54
21.1,10,2.0,104.72
21.1,11,3.0,78.54
21.1,12,5.0,52.36
21.1,13,2.0,104.72
21.1,14,2.0,104.72
21.1,15,3.0,78.54
21.1,16,1.0,157.08
21.1,17,0.0,314.159
21.1,18,3.0,78.54
21.1,19,1.0,157.08
21.1,20,1.0,157.08
21.1,21,2.0,104.72
21.1,22,2.0,104.72
21.1,23,1.0,157.08
21.1,24,3.0,78.54
21.2,5,0.0,314.159
21.2,6,2.0,104.72
21.2,7,3.0,78.54
21.2,8,4.0,62.832
21.2,9,3.0,78.54
21.2,10,2.0,104.72
21.2,11,3.0,78.54
21.2,12,5.0,52.36
21.2,13,3.0,78.54
21.2,14,2.0,104.72
21.2,15,3.0,78.54
21.2,16,1.0,157.08
21.2,17,0.0,314.159
21.2,18,3.0,78.54
21.2,19,1.0,157.08
21.2,20,1.0,157.08
21.2,21,2.0,104.72
21.2,22,2.0,104.72
21.2,23,1.0,157.08
21.2,24,3.0,78.54
21.3,5,0.0,314.159
21.3,6,2.0,104.72
21.3,7,3.0,78.54
21.3,8,3.0,78.54
21.3,9,3.0,78.54
21.3,10,2.0,104.72
21.3,11,3.0,78.54
21.3,12,5.0,52.36
21.3,13,2.0,104.72
21.3,14,2.0,104.72
21.3,15,3.0,78.54
21.3,16,1.0,157.08
21.3,17,0.0,314.159
21.3,18,3.0,78.54
21.3,19,1.0,157.08
21.3,20,1.0,157.08
21.3,21,2.0,104.72
21.3,22,2.0,104.72
21.3,23,1.0,157.08
21.3,24,3.0,78.54
21.4,5,0.0,314.159
21.4,6,2.0,104.72
21.4,7,3.0,78.54
21.4,8,4.0,62.832
21.4,9,3.0,78.54
21.4,10,2.0,104.72
21.4,11,3.0,78.54
21.4,12,5.0,52.36
21.4,13,2.0,104.72
21.4,14,2.0,104.72
21.4,15,3.0,78.54
21.4,16,1.0,157.08
21.4,17,0.0,314.159
21.4,18,3.0,78.54
21.4,19,1.0,157.08
21.4,20,1.0,157.08
21.4,21,2.0,104.72
21.4,22,2.0,104.72
21.4,23,1.0,157.08
21.4,24,3.0,78.54
21.5,5,0.0,314.159
21.5,6,2.0,104.72
21.5,7,3.0,78.54
21.5,8,3.0,78.54
21.5,9,3.0,78.54
21.5,10,2.0,104.72
21.5,11,3.0,78.54
21.5,12,5.0,52.36
21.5,13,2.0,104.72
21.5,14,2.0,104.72
21.5,15,3.0,78.54
21.5,16,1.0,157.08
21.5,17,0.0,314.159
21.5,18,3.0,78.54
21.5,19,1.0,157.08
21.5,20,1.0,157.08
21.5,21,2.0,104.72
21.5,22,2.0,104.72
21.5,23,1.0,157.08
21.5,24,3.0,78.54
21.6,5,0.0,314.159
21.6,6,2.0,104.72
21.6,7,3.0,78.54
21.6,8,3.0,78.54
21.6,9,3.0,78.54
21.6,10,2.0,104.72
21.6,11,3.0,78.54
21.6,12,5.0,52.36
21.6,13,2.0,104.72
21.6,14,2.0,104.72
21.6,15,3.0,78.54
21.6,16,1.0,157.08
21.6,17,0.0,314.159
21.6,18,3.0,78.54
21.6,19,1.0,157.08
21.6,20,1.0,157.08
21.6,21,2.0,104.72
21.6,22,2.0,104.72
21.6,23,1.0,157.08
21.6,24,3.0,78.54
21.7,5,0.0,314.159
21.7,6,2.0,104.72
21.7,7,3.0,78.54
21.7,8,3.0,78.54
21.7,9,3.0,78.54
21.7,10,2.0,104.72
21.7,11,3.0,78.54
21.7,12,5.0,52.36
21.7,13,2.0,104.72
21.7,14,2.0,104.72
21.7,15,3.0,78.54
21.7,16,1.0,157.08
21.7,17,0.0,314.159
21.7,18,3.0,78.54
21.7,19,1.0,157.08
21.7,20,1.0,157.08
21.7,21,2.0,104.72
21.7,22,2.0,104.72
21.7,23,1.0,157.08
21.7,24,3.0,78.54
21.8,5,0.0,314.159
21.8,6,2.0,104.72
21.8,7,3.0,78.54
21.8,8,3.0,78.54
21.8,9,3.0,78.54
21.8,10,2.0,104.72
21.8,11,3.0,78.54
21.8,12,5.0,52.36
21.8,13,2.0,104.72
21.8,14,2.0,104.72
21.8,15,3.0,78.54
21.8,16,1.0,157.08
21.8,17,0.0,314.159
21.8,18,3.0,78.54
21.8,19,1.0,157.08
21.8,20,1.0,157.08
21.8,21,2.0,104.72
21.8,22,2.0,104.72
21.8,23,1.0,157.08
21.8,24,3.0,78.54
21.9,5,0.0,314.159
21.9,6,2.0,104.72
21.9,7,3.0,78.54
21.9,8,3.0,78.54
21.9,9,3.0,78.54
21.9,10,2.0,104.72
21.9,11,3.0,78.54
21.9,12,5.0,52.36
21.9,13,2.0,104.72
21.9,14,2.0,104.72
21.9,15,3.0,78.54
21.9,16,1.0,157.08
21.9,17,0.0,314.159
21.9,18,3.0,78.54
21.9,19,1.0,157.08
21.9,20,1.0,157.08
21.9,21,2.0,104.72
21.9,22,2.0,104.72
21.9,23,1.0,157.08
21.9,24,3.0,78.54
22.0,5,0.0,314.159
22.0,6,2.0,104.72
22.0,7,3.0,78.54
22.0,8,3.0,78.54
22.0,9,3.0,78.54
22.0,10,2.0,104.72
22.0,11,3.0,78.54
22.0,12,5.0,52.36
22.0,13,2.0,104.72
22.0,14,2.0,104.72
22.0,15,3.0,78.54
22.0,16,1.0,157.08
22.0,17,0.0,314.159
22.0,18,3.0,78.54
22.0,19,1.0,157.08
22.0,20,1.0,157.08
22.0,21,2.0,104.72
22.0,22,2.0,104.72
22.0,23,1.0,157.08
22.0,24,3.0,78.54
22.1,5,0.0,314.159
22.1,6,2.0,104.72
22.1,7,3.0,78.54
22.1,8,3.0,78.54
22.1,9,3.0,78.54
22.1,10,2.0,104.72
22.1,11,3.0,78.54
22.1,12,5.0,52.36
22.1,13,2.0,104.72
22.1,14,2.0,104.72
22.1,15,3.0,78.54
22.1,16,1.0,157.08
22.1,17,0.0,314.159
22.1,18,3.0,78.54
22.1,19,1.0,157.08
22.1,20,1.0,157.08
22.1,21,2.0,104.72
22.1,22,2.0,104.72
22.1,23,1.0,157.08
22.1,24,3.0,78.54
22.2,5,0.0,314.159
22.2,6,2.0,104.72
22.2,7,3.0,78.54
22.2,8,3.0,78.54
22.2,9,3.0,78.54
22.2,10,2.0,104.72
22.2,11,3.0,78.54
22.2,12,5.0,52.36
22.2,13,2.0,104.72
22.2,14,2.0,104.72
22.2,15,3.0,78.54
22.2,16,1.0,157.08
22.2,17,0.0,314.159
22.2,18,3.0,78.54
22.2,19,1.0,157.08
22.2,20,1.0,157.08
22.2,21,2.0,104.72
22.2,22,2.0,104.72
22.2,23,1.0,157.08
22.2,24,3.0,78.54
22.3,5,0.0,314.159
22.3,6,2.0,104.72
22.3,7,3.0,78.54
22.3,8,3.0,78.54
22.3,9,3.0,78.54
22.3,10,2.0,104.72
22.3,11,3.0,78.54
22.3,12,5.0,52.36
22.3,13,2.0,104.72
22.3,14,2.0,104.72
22.3,15,3.0,78.54
22.3,16,1.0,157.08
22.3,17,0.0,314.159
22.3,18,3.0,78.54
22.3,19,1.0,157.08
22.3,20,1.0,157.08
22.3,21,2.0,104.72
22.3,22,2.0,104.72
22.3,23,1.0,157.08
22.3,24,3.0,78.54
22.4,5,0.0,314.159
22.4,6,2.0,104.72
22.4,7,3.0,78.54
22.4,8,3.0,78.54
22.4,9,3.0,78.54
22.4,10,2.0,104.72
22.4,11,3.0,78.54
22.4,12,5.0,52.36
22.4,13,2.0,104.72
22.4,14,2.0,104.72
22.4,15,3.0,78.54
22.4,16,1.0,157.08
22.4,17,0.0,314.159
22.4,18,3.0,78.54
22.4,19,1.0,157.08
22.4,20,1.0,157.08
22.4,21,2.0,104.72
22.4,22,2.0,104.72
22.4,23,1.0,157.08
22.4,24,3.0,78.54
22.5,5,0.0,314.159
22.5,6,2.0,104.72
22.5,7,3.0,78.54
22.5,8,3.0,78.54
22.5,9,3.0,78.54
22.5,10,2.0,104.72
22.5,11,3.0,78.54
22.5,12,5.0,52.36
22.5,13,2.0,104.72
22.5,14,2.0,104.72
22.5,15,3.0,78.54
22.5,16,1.0,157.08
22.5,17,0.0,314.159
22.5,18,3.0,78.54
22.5,19,1.0,157.08
22.5,20,1.0,157.08
22.5,21,2.0,104.72
22.5,22,2.0,104.72
22.5,23,1.0,157.08
22.5,24,3.0,78.54
22.6,5,0.0,314.159
22.6,6,2.0,104.72
22.6,7,3.0,78.54
22.6,8,3.0,78.54
22.6,9,3.0,78.54
22.6,10,2.0,104.72
22.6,11,3.0,78.54
22.6,12,5.0,52.36
22.6,13,2.0,104.72
22.6,14,2.0,104.72
22.6,15,3.0,78.54
22.6,16,1.0,157.08
22.6,17,0.0,314.159
22.6,18,3.0,78.54
22.6,19,1.0,157.08
22.6,20,1.0,157.08
22.6,21,2.0,104.72
22.6,22,2.0,104.72
22.6,23,1.0,157.08
22.6,24,3.0,78.54
22.7,5,0.0,314.159
22.7,6,2.0,104.72
22.7,7,3.0,78.54
22.7,8,3.0,78.54
22.7,9,3.0,78.54
22.7,10,2.0,104.72
22.7,11,3.0,78.54
22.7,12,5.0,52.36
22.7,13,2.0,104.72
22.7,14,2.0,104.72
22.7,15,3.0,78.54
22.7,16,1.0,157.08
22.7,17,0.0,314.159
22.7,18,3.0,78.54
22.7,19,1.0,157.08
22.7,20,1.0,157.08
22.7,21,2.0,104.72
22.7,22,2.0,104.72
22.7,23,1.0,157.08
22.7,24,3.0,78.54
22.8,5,0.0,314.159
22.8,6,2.0,104.72
22.8,7,3.0,78.54
22.8,8,3.0,78.54
22.8,9,3.0,78.54
22.8,10,2.0,104.72
22.8,11,3.0,78.54
22.8,12,5.0,52.36
22.8,13,2.0,104.72
22.8,14,2.0,104.72
22.8,15,3.0,78.54
22.8,16,1.0,157.08
22.8,17,0.0,314.159
22.8,18,3.0,78.54
22.8,19,1.0,157.08
22.8,20,1.0,157.08
22.8,21,2.0,104.72
22.8,22,2.0,104.72
22.8,23,1.0,157.08
22.8,24,3.0,78.54
22.9,5,0.0,314.159
22.9,6,2.0,104.72
22.9,7,3.0,78.54
22.9,8,3.0,78.54
22.9,9,3.0,78.54
22.9,10,2.0,104.72
22.9,11,3.0,78.54
22.9,12,5.0,52.36
22.9,13,2.0,104.72
22.9,14,2.0,104.72
22.9,15,3.0,78.54
22.9,16,1.0,157.08
22.9,17,0.0,314.159
22.9,18,3.0,78.54
22.9,19,1.0,157.08
22.9,20,1.0,157.08
22.9,21,2.0,104.72
22.9,22,2.0,104.72
22.9,23,1.0,157.08
22.9,24,3.0,78.54
23.0,5,0.0,314.159
23.0,6,2.0,104.72
23.0,7,3.0,78.54
23.0,8,3.0,78.54
23.0,9,3.0,78.54
23.0,10,2.0,104.72
23.0,11,3.0,78.54
23.0,12,5.0,52.36
23.0,13,2.0,104.72
23.0,14,2.0,104.72
23.0,15,3.0,78.54
23.0,16,1.0,157.08
23.0,17,0.0,314.159
23.0,18,3.0,78.54
23.0,19,1.0,157.08
23.0,20,1.0,157.08
23.0,21,2.0,104.72
23.0,22,2.0,104.72
23.0,23,1.0,157.08
23.0,24,3.0,78.54
23.1,5,0.0,314.159
23.1,6,2.0,104.72
23.1,7,3.0,78.54
23.1,8,3.0,78.54
23.1,9,3.0,78.54
23.1,10,2.0,104.72
23.1,11,3.0,78.54
23.1,12,5.0,52.36
23.1,13,2.0,104.72
23.1,14,2.0,104.72
23.1,15,3.0,78.54
23.1,16,1.0,157.08
23.1,17,0.0,314.159
23.1,18,3.0,78.54
23.1,19,1.0,157.08
23.1,20,1.0,157.08
23.1,21,2.0,104.72
23.1,22,2.0,104.72
23.1,23,1.0,157.08
23.1,24,3.0,78.54
23.2,5,0.0,314.159
23.2,6,2.0,104.72
23.2,7,3.0,78.54
23.2,8,3.0,78.54
23.2,9,3.0,78.54
23.2,10,2.0,104.72
23.2,11,3.0,78.54
23.2,12,5.0,52.36
23.2,13,2.0,104.72
23.2,14,2.0,104.72
23.2,15,3.0,78.54
23.2,16,1.0,157.08
23.2,17,0.0,314.159
23.2,18,3.0,78.54
23.2,19,1.0,157.08
23.2,20,1.0,157.08
23.2,21,2.0,104.72
23.2,22,2.0,104.72
23.2,23,1.0,157.08
23.2,24,3.0,78.54
23.3,5,0.0,314.159
23.3,6,2.0,104.72
23.3,7,3.0,78.54
23.3,8,3.0,78.54
23.3,9,3.0,78.54
23.3,10,2.0,104.72
23.3,11,3.0,78.54
23.3,12,5.0,52.36
23.3,13,2.0,104.72
23.3,14,2.0,104.72
23.3,15,3.0,78.54
23.3,16,1.0,157.08
23.3,17,0.0,314.159
23.3,18,3.0,78.54
23.3,19,1.0,157.08
23.3,20,1.0,157.08
23.3,21,2.0,104.72
23.3,22,2.0,104.72
23.3,23,1.0,157.08
23.3,24,3.0,78.54
23.4,5,0.0,314.159
23.4,6,2.0,104.72
23.4,7,3.0,78.54
