Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-15.0,-16.9,,,-16.11,-6.86,-1.11,10.04,10.101,0.0,0.202,-0.11,0.994,
0.0,2,-18.2,-14.2,,,-16.11,-6.86,2.09,7.34,7.632,0.0,0.153,0.274,0.962,
0.0,3,-21.7,-24.9,,,-16.11,-6.86,5.59,18.04,18.886,0.0,0.378,0.296,0.955,
0.0,4,17.1,-24.4,,,-16.11,-6.86,-33.21,17.54,37.557,0.0,0.751,-0.884,0.467,
0.0,5,6.8,11.0,,,-16.11,-6.86,-22.91,-17.86,29.049,0.0,0.581,-0.789,-0.615,
0.0,6,-21.5,-6.3,,,-16.11,-6.86,5.39,-0.56,5.419,0.0,0.108,0.995,-0.103,
0.0,7,-15.6,12.2,,,-16.11,-6.86,-0.51,-19.06,19.067,0.0,0.381,-0.027,-1.0,
0.0,8,23.6,-18.0,,,-16.11,-6.86,-39.71,11.14,41.243,0.0,0.825,-0.963,0.27,
0.0,9,8.1,23.1,,,-16.11,-6.86,-24.21,-29.96,38.519,0.0,0.77,-0.629,-0.778,
0.0,10,11.2,-11.0,,,-16.11,-6.86,-27.31,4.14,27.622,0.0,0.552,-0.989,0.15,
0.0,11,4.7,-21.3,,,-16.11,-6.86,-20.81,14.44,25.329,0.0,0.507,-0.822,0.57,
0.0,12,8.1,-14.8,,,-16.11,-6.86,-24.21,7.94,25.479,0.0,0.51,-0.95,0.312,
0.0,13,24.1,-14.6,,,-16.11,-6.86,-40.21,7.74,40.948,0.0,0.819,-0.982,0.189,
0.0,14,14.5,18.1,,,-16.11,-6.86,-30.61,-24.96,39.497,0.0,0.79,-0.775,-0.632,
0.0,15,-2.6,22.1,,,-16.11,-6.86,-13.51,-28.96,31.956,0.0,0.639,-0.423,-0.906,
0.0,16,1.2,-23.8,,,-16.11,-6.86,-17.31,16.94,24.22,0.0,0.484,-0.715,0.699,
0.0,17,25.0,21.6,,,-16.11,-6.86,-41.11,-28.46,50.0,0.0,1.0,-0.822,-0.569,
0.0,18,22.7,17.8,,,-16.11,-6.86,-38.81,-24.66,45.982,0.0,0.92,-0.844,-0.536,
0.0,19,5.2,12.4,,,-16.11,-6.86,-21.31,-19.26,28.724,0.0,0.574,-0.742,-0.671,
