Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,1.6,12.5,,,4.08,-13.28,2.48,-25.78,25.899,0.0,0.518,0.096,-0.995,
0.0,2,-17.4,19.8,,,4.08,-13.28,21.48,-33.08,39.442,0.0,0.789,0.545,-0.839,
0.0,3,0.7,-21.6,,,4.08,-13.28,3.38,8.32,8.98,0.0,0.18,0.376,0.927,
0.0,4,0.1,-8.4,,,4.08,-13.28,3.98,-4.88,6.297,0.0,0.126,0.632,-0.775,
0.0,5,-18.7,23.3,,,4.08,-13.28,22.78,-36.58,43.093,0.0,0.862,0.529,-0.849,
0.0,6,2.9,2.1,,,4.08,-13.28,1.18,-15.38,15.425,0.0,0.308,0.076,-0.997,
0.0,7,-3.0,-11.8,,,4.08,-13.28,7.08,-1.48,7.233,0.0,0.145,0.979,-0.205,
0.0,8,11.0,22.4,,,4.08,-13.28,-6.92,-35.68,36.345,0.0,0.727,-0.19,-0.982,
0.0,9,15.7,-21.2,,,4.08,-13.28,-11.62,7.92,14.062,0.0,0.281,-0.826,0.563,
0.0,10,-7.4,24.9,,,4.08,-13.28,11.48,-38.18,39.869,0.0,0.797,0.288,-0.958,
0.0,11,-5.3,-0.3,,,4.08,-13.28,9.38,-12.98,16.015,0.0,0.32,0.586,-0.81,
0.0,12,-5.7,0.8,,,4.08,-13.28,9.78,-14.08,17.143,0.0,0.343,0.57,-0.821,
0.0,13,19.6,6.1,,,4.08,-13.28,-15.52,-19.38,24.829,0.0,0.497,-0.625,-0.781,
0.0,14,-15.1,-14.7,,,4.08,-13.28,19.18,1.42,19.232,0.0,0.385,0.997,0.074,
0.0,15,1.3,-15.4,,,4.08,-13.28,2.78,2.12,3.496,0.0,0.07,0.795,0.606,
0.0,16,14.2,1.6,,,4.08,-13.28,-10.12,-14.88,17.995,0.0,0.36,-0.562,-0.827,
0.0,17,-3.6,8.3,,,4.08,-13.28,7.68,-21.58,22.906,0.0,0.458,0.335,-0.942,
0.0,18,-18.7,-4.6,,,4.08,-13.28,22.78,-8.68,24.378,0.0,0.488,0.934,-0.356,
0.1,1,1.6,12.5,-0.6,0.6,4.03,-13.03,2.43,-25.53,25.645,0.001,0.513,0.095,-0.996,-0.7710247349823323
0.1,2,-17.5,19.7,-0.4,-0.8,4.03,-13.03,21.53,-32.73,39.176,0.001,0.784,0.55,-0.835,0.5011185682326622
0.1,3,0.7,-21.7,-0.2,-0.7,4.03,-13.03,3.33,8.67,9.288,0.001,0.186,0.359,0.933,-0.9957417582417583
0.1,4,0.1,-8.4,-0.1,-0.6,4.03,-13.03,3.93,-4.63,6.073,0.001,0.121,0.647,-0.762,0.6455592105263157
0.1,5,-18.6,23.4,0.2,0.4,4.03,-13.03,22.63,-36.43,42.887,0.001,0.858,0.528,-0.849,-0.523489932885906
0.1,6,2.9,2.1,-0.1,-0.8,4.03,-13.03,1.13,-15.13,15.172,0.001,0.303,0.074,-0.997,0.9803970223325063
0.1,7,-3.0,-11.7,-0.2,0.6,4.03,-13.03,7.03,-1.33,7.155,0.001,0.143,0.983,-0.186,-0.4876582278481012
0.1,8,11.0,22.4,0.4,0.2,4.03,-13.03,-6.97,-35.43,36.109,0.001,0.722,-0.193,-0.981,-0.6116331096196869
0.1,9,15.7,-21.1,0.2,0.3,4.03,-13.03,-11.67,8.07,14.189,0.001,0.284,-0.822,0.569,0.017451523545706372
0.1,10,-7.4,24.9,0.9,0.2,4.03,-13.03,11.43,-37.93,39.615,0.001,0.792,0.289,-0.957,0.07451193058568327
0.1,11,-5.3,-0.3,-0.6,-0.6,4.03,-13.03,9.33,-12.73,15.783,0.001,0.316,0.591,-0.807,0.1526501766784453
0.1,12,-5.7,0.8,-0.3,0.0,4.03,-13.03,9.73,-13.83,16.91,0.001,0.338,0.575,-0.818,-0.575
